risk_score,event_count,total_usage,flagged_status,user_bin_score,days_since_activity,account_type,months_since_update,membership_flag,loyalty_tier,satisfaction_score,reported_fraud_flag,account_balance,num_transactions,high_risk_flag,account_age_years,stability_rank,rule_alert_flag,violation_count,device_consistency_flag,education_level,gender_flag,employment_status,recent_alerts,weeks_since_account_open
42,0,10,0,999,1,1,6,1,6,9,0,52428,114,2,1,2,0,0,1,1,1,2,0,31
24,0,4,0,999,3,3,3,1,1,9,0,52428,118,1,1,1,0,0,1,1,1,1,0,0
51,0,48,0,999,6,1,1,1,6,9,0,52428,5,2,6,2,0,0,2,1,1,2,0,52
33,0,48,0,999,2,1,1,1,1,9,1,52428,1,2,1,2,0,0,1,1,1,1,0,49
32,0,4,0,999,2,3,8,2,1,9,0,52428,995,1,1,9,0,0,2,1,1,1,0,0
3,0,4,2,999,0,3,6,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,0
25,0,4,0,999,2,1,2,1,1,9,1,52428,1,2,1,3,0,0,2,2,2,2,0,52
37,0,28,0,999,2,1,2,1,1,9,0,52428,1,2,6,2,0,0,2,1,1,1,0,52
45,0,4,0,999,1,1,8,1,1,9,0,52428,11,2,1,2,0,0,1,1,1,2,0,9
47,0,4,0,999,6,1,3,1,1,9,0,52428,1,2,1,2,0,0,2,1,1,2,0,9
20,0,410,0,999,0,3,7,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
7,0,6,0,999,3,3,5,2,1,9,1,52428,995,1,1,2,0,0,2,1,2,1,0,0
43,0,4,0,999,4,3,8,1,1,9,1,52428,995,1,1,3,0,0,0,5,2,1,0,17
21,0,4,0,999,2,1,5,1,1,9,0,52428,102,2,1,2,0,0,1,1,2,1,0,52
12,0,4,0,999,0,3,4,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,1,0,0
11,0,40,3,999,2,3,9,2,1,9,1,996147,995,0,6,1,0,0,2,1,2,1,0,0
26,0,4,2,999,6,3,2,1,1,9,0,786432,995,1,1,2,0,0,1,3,1,2,0,0
8,0,40,0,999,0,3,6,1,1,9,0,996147,995,0,6,3,0,0,2,1,1,1,0,0
22,0,40,0,999,6,1,5,1,1,9,0,52428,124,2,1,2,0,0,2,1,1,2,0,20
70,0,18,0,999,4,3,6,2,1,9,1,52428,995,1,1,1,0,0,1,1,2,1,0,0
63,0,35,0,999,1,3,10,1,1,9,1,996147,995,0,6,9,0,0,1,1,2,1,0,0
47,0,410,0,999,8,1,5,1,1,9,0,52428,97,2,1,3,0,0,2,1,1,1,0,33
23,0,500,0,999,4,1,2,1,1,9,0,52428,1,2,6,1,0,0,2,1,1,2,0,52
21,0,29,0,999,2,3,4,1,1,9,0,52428,995,1,1,2,0,0,1,2,2,2,0,0
46,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
37,0,29,0,999,3,1,5,1,1,9,0,52428,90,2,1,2,0,0,2,1,2,2,0,52
7,0,48,3,999,1,3,5,2,1,9,1,52428,995,1,1,1,0,0,1,3,2,1,0,0
60,0,40,3,999,6,3,2,1,1,9,0,52428,995,1,6,2,0,0,1,1,2,2,0,0
0,0,4,0,999,2,3,8,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,2,0,0
3,0,29,0,999,2,3,7,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
23,0,17,0,999,4,1,5,1,1,9,0,52428,91,2,1,9,0,0,1,3,2,2,0,52
21,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,1,2,0,0,2,1,1,1,0,0
62,0,48,0,999,4,3,8,2,1,9,0,52428,995,1,6,1,0,0,1,3,2,1,0,0
64,0,48,0,999,6,3,7,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
6,0,457,0,999,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,2,0,0
50,0,26,0,999,2,2,2,1,1,9,0,52428,1,2,5,1,0,0,1,1,1,1,0,50
58,0,4,0,999,3,3,5,1,1,9,0,52428,995,1,1,1,0,0,2,1,2,2,0,12
34,0,4,0,999,5,1,1,1,1,9,0,52428,21,2,6,3,0,0,0,1,1,1,0,20
59,0,502,0,159,1,3,2,1,1,9,0,996147,1,1,1,2,0,0,2,1,2,2,0,0
58,0,4,0,150,1,1,1,1,1,9,1,52428,86,2,6,2,0,0,2,1,1,2,0,52
17,0,48,0,999,2,3,13,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,2,0,0
23,0,48,0,999,6,1,10,1,1,9,0,52428,18,2,6,2,0,0,1,1,1,1,0,26
5,0,40,0,999,1,3,5,1,1,9,0,996147,995,0,6,3,0,0,1,1,1,1,0,0
29,0,4,0,999,2,3,2,2,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
3,0,4,0,999,1,3,13,2,1,9,0,996147,995,0,6,9,0,0,1,1,1,1,0,0
15,0,4,0,999,1,1,3,2,1,9,1,996147,1,0,2,9,0,0,2,1,2,1,0,0
30,0,6,0,999,2,1,5,2,1,9,0,52428,1,2,1,1,0,0,1,3,1,1,0,52
4,0,48,0,999,9,3,9,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,2,0,0
62,0,40,0,999,0,3,6,2,1,9,1,52428,995,1,1,2,0,0,1,3,2,1,0,0
51,0,6,0,1,2,3,9,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,1,0,0
55,0,6,0,999,2,3,9,1,1,9,0,52428,995,1,6,2,0,0,2,2,1,1,0,0
6,0,40,0,999,0,3,10,2,1,9,0,996147,1,0,6,1,0,0,1,3,1,1,0,0
54,0,35,0,999,4,1,3,1,1,9,0,52428,125,2,1,2,0,0,2,1,1,2,0,33
38,0,4,2,999,3,1,7,1,1,9,0,52428,998,2,1,3,0,0,0,5,2,2,0,43
27,0,40,0,999,2,2,2,1,1,9,0,52428,11,2,1,2,0,0,1,1,1,1,0,52
44,0,4,0,999,2,2,3,1,1,9,0,52428,11,2,4,2,0,0,1,1,1,1,0,52
29,0,5,0,150,2,2,4,1,1,9,0,52428,91,2,6,2,0,0,1,1,1,1,0,35
12,0,35,2,999,0,1,4,1,1,9,1,996147,5,0,2,1,0,0,1,1,2,1,0,0
8,0,4,0,999,0,3,6,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
55,0,6,0,999,2,1,1,1,1,9,0,52428,90,2,1,2,0,0,1,1,1,1,0,44
19,0,4,0,999,2,3,3,2,1,9,0,52428,995,1,6,9,0,0,1,1,2,1,0,49
20,0,48,0,999,2,1,4,1,1,9,0,52428,11,2,6,2,0,0,2,1,1,2,0,10
19,0,35,0,999,6,2,1,1,1,9,0,52428,11,2,6,9,0,0,2,1,1,2,0,52
13,0,51,0,999,99,3,4,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,2,0,0
1,0,4,0,999,99,3,3,1,1,9,1,996147,995,0,6,9,0,0,1,1,2,1,0,0
19,0,39,0,999,3,1,2,1,1,9,0,52428,11,2,1,2,0,0,2,1,1,1,0,52
68,0,4,0,999,3,1,6,2,1,9,0,52428,11,2,6,2,0,0,2,1,1,1,0,48
6,0,40,0,999,2,3,5,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,2,0,0
51,0,90,2,999,2,1,1,2,1,9,0,52428,75,2,1,2,0,0,1,3,1,1,0,20
27,0,4,0,999,6,1,6,1,1,9,0,52428,102,2,1,2,0,0,1,1,1,2,0,33
25,0,49,3,999,2,3,4,2,1,9,1,52428,995,1,1,1,0,0,1,3,1,1,0,0
12,0,4,0,999,1,3,5,2,1,9,1,52428,995,0,6,9,5,0,2,1,2,1,0,0
27,0,42,2,1,2,1,5,1,1,9,0,52428,118,2,1,9,0,0,1,1,1,1,0,52
23,0,48,2,999,1,1,8,1,1,9,0,52428,131,2,6,2,0,1,1,2,1,2,0,39
54,0,4,0,999,0,1,16,2,6,9,0,52428,5,2,6,1,0,0,1,3,1,1,0,52
5,0,4,0,999,0,3,9,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
12,0,42,0,999,0,3,8,2,1,9,0,996147,995,0,6,9,0,0,1,1,1,1,0,35
31,0,5,0,999,6,2,4,2,1,9,0,52428,11,2,6,2,0,0,1,1,1,1,0,52
48,0,4,0,999,2,3,3,1,1,9,1,996147,995,1,1,1,0,0,1,1,2,2,0,0
0,0,28,0,999,1,3,4,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,2,0,0
19,0,200,3,999,2,3,7,1,1,9,1,52428,995,1,1,1,0,0,1,1,2,1,0,0
65,0,29,0,999,2,3,2,2,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
43,0,29,0,999,6,3,7,1,1,9,0,52428,995,1,6,2,0,0,2,1,1,2,0,0
11,0,21,0,999,1,3,6,2,1,3,0,996147,995,0,6,1,0,0,1,3,2,1,0,0
20,0,10,2,999,10,1,1,1,6,9,1,52428,125,2,6,3,0,0,2,1,1,1,0,50
27,0,20,0,999,2,1,3,2,1,9,0,52428,1,2,1,3,0,0,1,1,1,1,0,26
47,0,4,0,999,2,3,4,2,1,9,0,52428,995,1,1,9,0,0,1,3,2,1,0,0
73,0,200,0,999,11,1,4,1,1,9,0,52428,86,2,6,2,0,0,2,1,1,1,0,50
26,0,30,0,999,2,1,8,1,1,9,0,52428,11,2,1,1,0,0,1,1,1,1,0,36
2,0,4,0,999,2,3,6,2,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
70,0,40,0,999,2,3,4,1,1,9,0,52428,995,1,1,3,0,0,2,1,2,2,0,0
18,0,4,0,999,10,3,2,1,1,9,0,52428,995,2,4,1,0,0,1,1,1,1,0,52
15,0,4,0,999,2,3,5,2,1,9,0,52428,995,1,1,1,0,1,1,3,2,1,0,0
17,0,4,0,999,6,3,1,1,1,9,0,52428,995,1,1,9,0,0,1,1,2,1,0,17
24,0,18,2,999,5,1,1,1,6,9,0,52428,91,2,5,2,0,0,1,1,1,2,0,9
12,0,4,3,999,1,3,5,1,1,9,1,996147,995,0,6,2,0,0,1,1,1,1,0,0
69,0,20,0,999,7,1,2,1,1,9,0,786432,99,2,1,1,0,0,1,1,2,1,0,52
1,0,25,0,999,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
18,0,4,0,999,1,3,2,1,1,9,1,52428,995,1,1,3,0,0,2,1,2,1,0,12
77,0,30,0,999,10,3,3,1,1,9,0,52428,995,1,6,2,0,0,1,1,2,1,0,0
11,0,4,0,999,0,3,10,1,1,9,0,996147,995,0,6,1,0,0,1,3,1,2,0,0
75,0,4,0,999,0,3,3,1,1,9,1,996147,995,0,6,2,0,0,1,1,2,1,0,0
87,0,40,0,999,6,3,1,1,1,9,0,52428,995,1,5,3,0,1,0,5,2,1,0,0
58,0,54,0,295,3,1,10,2,1,9,0,52428,119,2,6,3,0,0,1,1,1,1,0,52
3,0,4,0,999,0,3,2,1,1,9,0,996147,26,0,6,1,0,0,2,1,1,2,0,0
15,0,40,0,999,4,3,8,1,1,9,0,996147,995,1,6,2,0,0,1,1,2,1,0,0
30,0,17,2,999,1,1,2,1,1,9,0,52428,11,2,1,2,0,1,1,3,1,1,0,46
4,0,29,3,999,0,3,8,2,1,9,1,996147,995,0,6,9,0,0,1,3,2,1,0,0
34,0,4,0,999,2,3,6,2,1,9,0,52428,995,1,6,3,0,0,2,1,2,1,0,0
15,0,48,0,999,6,3,3,2,1,9,1,52428,995,1,1,1,0,0,1,3,2,1,0,0
48,0,29,0,999,1,1,7,1,1,9,1,52428,35,2,1,2,0,0,1,1,1,2,0,13
39,0,48,0,999,3,2,3,1,1,9,0,52428,72,2,6,1,0,0,1,1,1,1,0,26
43,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,1,3,0,0,1,1,2,1,0,0
65,0,200,0,999,2,3,3,1,1,9,1,52428,995,1,1,2,0,0,1,1,2,1,0,0
40,0,4,3,999,4,1,1,1,1,9,1,52428,86,2,1,3,0,0,2,1,1,1,0,10
36,0,462,0,1,2,1,8,1,1,9,0,52428,75,2,6,2,0,0,2,1,1,2,0,52
52,0,40,0,999,2,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,1,0,0
25,0,200,0,120,6,1,1,1,1,9,0,52428,1,2,1,1,0,0,1,1,1,2,0,52
20,0,25,0,999,4,3,2,2,1,9,0,52428,995,1,1,1,0,0,1,3,2,1,0,0
11,0,29,0,999,1,3,4,1,6,9,0,996147,995,0,6,2,0,0,2,1,1,1,0,0
34,0,6,0,999,8,3,4,2,1,9,0,52428,995,1,1,2,0,0,1,3,2,1,0,0
12,0,4,0,999,2,3,6,1,1,9,0,996147,995,0,6,3,0,0,2,1,1,1,0,0
29,0,200,0,999,1,1,5,1,1,9,0,52428,98,2,1,2,0,0,2,1,1,2,0,21
26,0,29,0,999,6,1,4,1,1,9,0,52428,75,2,1,1,0,0,1,1,1,1,0,52
25,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,2,0,0
12,0,29,0,999,1,1,1,1,1,9,0,52428,97,2,1,9,0,0,2,1,2,2,0,52
22,0,4,0,999,6,1,1,1,1,9,0,52428,124,2,1,3,0,4,2,1,1,2,0,52
16,0,29,0,999,4,3,4,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
8,0,48,0,999,1,3,5,2,1,9,1,996147,995,0,6,2,0,0,1,3,1,1,0,0
4,0,4,2,999,99,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
6,0,461,0,999,0,3,6,2,1,9,0,52428,995,0,6,9,0,0,2,1,2,1,0,0
40,0,35,0,999,3,1,5,1,1,9,0,52428,11,2,6,1,0,0,1,1,1,1,0,43
37,0,48,0,999,4,3,2,2,3,9,0,52428,995,1,6,2,0,0,1,3,1,1,0,12
20,0,48,0,1,1,3,7,1,1,9,0,52428,995,1,6,3,0,0,2,1,2,2,0,0
32,0,25,0,999,6,1,2,1,1,9,0,52428,1,2,1,2,0,0,2,1,1,2,0,36
13,0,4,0,999,0,3,6,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
10,0,4,0,999,0,3,10,2,1,9,0,996147,995,0,6,9,0,0,1,1,1,1,0,0
40,0,4,0,999,6,3,2,2,1,9,0,52428,995,1,6,2,0,0,2,1,2,1,0,0
53,0,4,0,999,0,3,7,1,1,9,1,52428,995,1,6,2,0,0,2,1,2,1,0,0
50,0,48,0,999,2,1,4,1,1,9,0,52428,5,2,6,1,0,0,1,1,1,1,0,50
50,0,4,2,999,6,1,5,2,1,9,0,52428,124,2,6,2,0,0,1,3,1,1,0,52
16,0,4,0,999,5,3,10,1,1,9,0,52428,1,1,1,1,0,0,1,1,1,1,0,0
20,0,4,0,999,1,3,2,1,1,9,0,52428,995,1,6,2,0,0,1,1,2,2,0,0
46,0,40,0,999,1,3,11,2,1,9,0,52428,995,1,1,1,0,0,1,3,2,1,0,0
11,0,4,0,999,1,3,6,1,1,9,0,996147,995,0,6,9,0,0,1,1,1,2,0,0
55,0,5,0,999,1,3,5,1,1,9,0,52428,995,1,5,2,0,0,1,1,2,1,0,0
1,0,4,0,1,0,3,5,1,1,9,1,996147,995,0,6,9,0,0,2,1,1,1,0,0
49,0,4,2,999,2,1,5,1,1,9,1,52428,995,2,1,2,0,0,2,1,1,1,0,52
15,18,29,0,999,1,3,3,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
35,0,4,0,999,2,1,2,1,1,9,0,52428,128,2,6,2,0,0,1,1,1,1,0,40
0,0,48,0,999,2,3,4,1,1,9,1,996147,995,0,6,9,0,0,2,1,1,2,0,0
52,0,501,0,999,2,1,7,1,1,9,0,52428,1,2,5,2,0,1,2,1,1,2,0,24
11,0,110,3,999,1,3,5,2,1,9,1,996147,995,0,6,4,0,0,1,1,2,1,0,0
13,0,4,0,159,6,1,1,1,1,9,1,52428,23,2,1,2,11,0,1,1,2,2,0,48
3,0,50,0,999,1,1,4,1,1,9,0,996147,99,0,2,2,0,0,1,2,1,1,0,0
31,0,4,0,149,0,1,2,2,1,9,0,52428,1,2,1,1,0,0,1,3,1,1,0,52
17,0,42,0,999,2,3,5,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,12
16,0,4,0,132,10,3,8,1,1,9,0,52428,995,1,1,2,0,0,1,1,1,2,0,0
8,0,4,0,999,2,3,8,1,1,9,1,996147,995,0,6,9,0,0,2,1,2,1,0,0
42,0,30,0,999,2,3,8,1,1,9,0,52428,995,1,1,2,0,0,2,2,2,2,0,0
21,0,40,0,999,3,3,3,1,1,9,1,996147,995,1,1,3,0,0,1,1,1,1,0,0
46,0,4,0,999,1,1,3,1,1,9,0,52428,131,2,6,3,0,0,2,1,1,1,0,4
6,0,39,0,999,1,3,6,2,1,9,0,996147,995,0,6,1,0,0,1,3,1,1,0,0
32,0,35,0,87,2,1,2,1,1,9,0,52428,124,2,6,2,11,0,1,1,2,1,0,13
8,0,4,0,999,1,3,3,1,1,9,0,996147,995,0,6,1,0,0,2,1,2,2,0,0
35,0,26,0,999,1,2,3,1,1,9,0,52428,11,2,1,1,0,0,1,3,1,2,0,52
28,0,4,0,87,2,3,4,1,1,9,0,52428,995,1,1,2,0,0,0,5,2,1,0,0
27,0,35,0,999,10,1,3,1,1,9,0,52428,124,2,1,2,0,0,1,1,1,2,0,52
70,0,17,3,999,6,3,4,1,1,9,1,996147,67,1,1,1,0,0,1,1,2,2,0,0
0,0,42,0,149,1,3,8,2,1,9,0,52428,995,0,6,9,0,0,2,1,2,1,0,0
19,0,502,0,999,8,3,2,1,1,9,0,52428,995,1,6,3,0,0,2,1,1,2,0,0
14,0,4,0,999,8,3,10,1,1,9,0,52428,995,1,5,1,0,0,1,1,2,1,0,0
10,0,4,0,999,1,3,6,1,1,9,1,996147,995,0,6,9,0,0,1,2,2,1,0,0
9,0,4,3,999,2,3,4,1,1,9,1,996147,995,0,6,1,0,0,1,3,2,1,0,42
55,0,4,0,999,5,3,4,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,2,0,0
35,0,4,0,999,3,3,2,1,1,9,0,52428,995,1,6,3,0,0,2,1,2,1,0,0
3,0,4,0,999,0,3,6,1,1,9,0,52428,995,0,6,9,0,0,1,1,2,1,0,0
65,0,26,0,999,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,2,0,0
12,0,4,0,999,4,1,4,1,1,9,0,52428,119,2,6,9,0,0,1,1,1,1,0,40
21,0,4,0,999,2,2,3,1,1,9,0,52428,998,2,6,1,0,0,1,1,1,2,0,4
7,0,48,0,999,0,3,3,2,1,9,0,996147,995,0,6,2,0,0,1,3,1,1,0,0
50,0,4,0,999,2,1,4,1,1,9,0,52428,102,2,5,3,0,0,2,2,1,1,0,39
22,0,40,0,999,2,1,3,1,1,9,0,52428,23,2,5,2,0,0,2,1,1,2,0,52
7,0,31,0,999,0,3,5,2,1,9,1,996147,995,0,6,2,0,0,1,3,2,1,0,0
32,0,4,0,999,5,3,4,1,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
40,0,40,0,999,6,1,8,1,1,9,1,52428,108,2,2,1,0,0,1,1,1,1,0,52
13,0,4,0,999,8,1,2,1,1,9,0,52428,108,2,6,1,0,0,1,1,1,1,0,52
40,0,40,0,999,2,1,9,1,1,9,0,52428,118,2,6,1,0,0,1,1,1,2,0,52
17,0,4,4,999,1,3,6,1,1,9,1,52428,995,1,6,1,0,3,1,1,2,1,0,0
66,0,4,0,999,8,3,4,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
6,0,29,0,999,0,3,4,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
37,0,5,0,999,0,2,7,2,1,9,1,52428,11,2,5,1,0,0,1,3,1,1,0,52
9,0,4,3,999,99,3,5,2,1,9,1,52428,995,0,6,4,0,0,2,1,1,1,0,0
6,0,4,0,999,0,3,7,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,0
87,0,4,3,999,2,1,1,1,1,9,1,52428,11,2,1,2,0,0,2,1,1,2,0,0
3,0,4,0,999,0,3,4,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,35
5,0,54,0,999,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
1,0,29,0,999,0,3,3,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,2,0,0
57,0,4,0,999,2,3,2,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
29,0,4,0,999,2,3,3,2,1,9,0,52428,995,1,6,2,0,0,1,1,1,1,0,0
87,0,20,0,999,3,1,4,1,1,9,0,52428,90,2,1,2,0,0,2,1,1,1,0,52
8,0,4,0,999,0,3,10,1,1,9,0,52428,995,0,6,2,0,0,1,1,2,2,0,0
34,0,4,0,999,1,3,4,1,1,9,0,52428,995,1,1,9,0,0,2,1,2,2,0,0
22,0,17,0,999,2,3,2,1,1,9,0,996147,995,1,1,2,0,0,1,1,2,1,2,17
55,0,457,0,999,1,1,4,1,1,9,0,52428,11,2,6,1,0,0,1,1,1,2,2,52
63,0,4,3,999,3,1,7,1,1,9,1,52428,108,2,6,2,0,3,2,1,1,2,0,40
18,0,4,0,999,4,1,6,2,1,9,1,52428,86,2,1,1,0,0,1,3,2,1,0,50
18,0,500,3,999,0,2,9,2,1,9,1,52428,1,2,6,1,0,0,1,3,1,1,0,40
36,0,4,0,999,6,3,6,2,1,9,0,52428,995,1,5,2,0,0,1,1,2,1,0,0
69,0,17,0,1,3,3,9,1,1,9,0,52428,995,1,5,3,0,0,2,1,1,1,0,0
53,0,40,0,999,2,1,1,1,1,9,0,52428,5,2,4,2,0,0,1,1,2,2,0,50
58,0,4,0,999,3,3,3,1,1,9,0,52428,995,1,5,1,0,0,1,1,2,1,0,0
42,0,48,0,999,3,1,1,1,1,9,0,52428,90,2,1,2,0,0,1,1,1,1,0,52
5,0,501,0,999,2,3,4,2,3,9,0,996147,995,0,6,9,0,0,2,1,1,1,0,0
38,0,4,0,999,6,1,2,1,1,9,1,52428,1,2,1,1,0,0,1,3,1,2,0,26
9,0,48,0,999,2,3,3,1,1,9,1,996147,995,0,6,9,0,0,2,1,2,2,0,0
10,0,35,0,999,0,3,7,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
20,0,4,0,999,6,3,2,2,1,9,0,52428,995,1,1,2,0,0,2,1,2,1,0,0
5,0,48,0,999,1,3,5,2,1,9,0,52428,995,0,6,1,0,0,2,1,1,1,0,0
27,0,49,0,999,10,2,3,1,1,9,0,52428,120,2,5,2,0,0,2,1,1,2,0,52
52,0,4,0,999,0,1,5,2,1,9,0,52428,11,2,1,2,0,0,2,1,1,1,0,21
36,0,4,0,999,6,1,2,2,1,9,1,52428,39,2,1,3,0,0,2,1,1,1,0,24
7,0,4,2,999,0,3,4,1,6,9,0,52428,995,0,6,2,0,0,2,1,2,1,0,0
8,0,4,0,999,9,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
8,0,30,0,999,0,3,4,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,2,0,0
24,0,17,0,999,2,1,1,2,1,9,0,52428,119,2,1,1,0,0,1,1,1,1,0,52
27,0,17,0,999,2,2,7,1,1,9,0,52428,1,2,1,2,0,0,1,1,1,1,0,52
0,0,4,0,999,4,1,2,1,1,9,0,52428,1,2,5,1,0,0,1,3,2,2,0,13
45,0,4,0,999,8,1,14,1,1,9,0,52428,998,2,1,3,0,0,0,1,1,1,0,40
45,18,25,3,999,2,1,4,1,1,9,1,52428,11,2,1,2,0,0,1,1,1,2,0,10
22,0,6,0,999,6,1,1,2,1,9,1,52428,97,2,5,1,0,0,1,1,1,1,0,52
14,0,4,3,120,6,3,3,2,1,9,1,52428,995,1,1,2,0,0,1,3,2,1,0,0
16,0,4,0,999,3,3,3,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
9,0,17,0,999,0,3,4,1,1,9,0,996147,995,0,6,4,0,0,2,1,1,1,0,0
64,0,4,0,999,3,3,4,2,1,9,0,52428,995,1,6,2,0,0,1,3,1,1,0,0
48,0,6,0,999,1,1,1,1,1,9,0,52428,1,2,1,3,0,0,2,1,1,1,0,52
7,0,4,0,999,2,3,5,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,1,0,0
2,0,4,0,999,0,3,6,2,1,9,0,996147,995,0,6,1,0,0,1,1,2,1,0,0
28,0,48,0,999,2,1,10,1,1,9,0,52428,91,2,6,2,0,0,1,1,1,2,0,52
16,0,4,0,1,0,3,4,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
7,0,4,0,999,0,3,7,2,1,9,0,996147,995,0,6,2,0,0,1,3,2,1,0,0
19,0,4,2,999,2,3,1,1,1,2,0,52428,995,1,6,2,0,0,1,1,1,1,0,0
23,0,4,0,999,6,1,6,1,1,9,0,52428,118,2,6,3,0,0,2,1,1,1,0,52
44,0,4,0,999,10,3,3,1,1,9,1,52428,995,1,1,3,0,0,1,1,2,1,0,0
42,0,4,0,999,6,1,4,1,1,9,0,52428,102,2,6,2,0,0,2,1,1,2,0,52
8,0,4,0,999,0,3,9,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,2,0,0
8,0,457,0,999,7,3,4,1,1,9,1,52428,995,1,1,2,0,0,1,1,2,1,0,0
48,0,4,0,999,1,1,3,1,1,9,1,52428,124,2,6,2,0,0,1,1,2,1,0,52
20,0,4,0,999,6,1,3,1,1,9,0,52428,18,2,6,2,0,0,1,1,1,2,0,52
38,0,42,0,999,6,1,4,1,1,9,0,52428,104,2,1,1,0,0,1,1,1,2,0,24
5,0,31,0,999,0,3,3,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,0
47,0,4,2,999,2,1,2,1,1,9,1,52428,995,2,1,3,0,0,1,1,1,1,0,52
0,0,4,0,999,0,3,5,1,3,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
45,0,4,0,999,1,3,3,1,1,9,1,996147,995,1,1,2,0,0,1,1,2,2,0,0
33,0,4,0,999,6,3,3,1,1,9,0,52428,995,1,2,3,0,0,2,1,2,2,0,0
42,0,200,0,150,10,1,2,1,1,9,0,52428,97,2,1,3,0,0,2,1,2,2,0,52
29,0,4,0,999,2,1,1,1,1,9,0,52428,11,2,6,1,0,0,1,1,1,1,0,26
70,0,4,0,999,2,3,7,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,1,0,0
3,0,410,0,999,1,3,5,2,1,9,0,996147,995,0,6,4,0,0,1,1,2,1,0,0
50,0,30,0,999,6,1,1,1,1,9,0,52428,1,2,1,2,0,0,2,1,1,2,0,4
43,0,4,0,999,2,3,5,1,1,2,0,52428,995,1,5,9,0,0,1,1,2,2,0,0
24,0,6,0,999,6,1,1,1,1,9,1,52428,11,2,1,3,0,0,2,1,1,1,0,17
25,0,18,0,999,0,1,3,2,1,9,0,52428,1,2,1,2,0,0,1,3,1,1,0,48
74,0,54,0,999,2,1,17,1,1,9,0,52428,75,2,6,2,0,0,2,1,1,2,0,4
5,0,4,0,999,0,3,10,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,1,0,0
55,0,4,2,999,3,3,4,1,1,9,0,52428,995,1,2,2,0,0,2,1,2,1,0,0
17,0,35,0,999,6,3,2,1,1,9,0,52428,995,1,5,3,0,0,1,1,2,2,0,0
4,0,48,0,999,99,3,4,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,2,0,0
31,0,19,0,999,4,2,5,1,1,9,0,52428,1,2,6,2,0,0,1,1,1,1,0,13
12,0,40,0,999,2,1,8,2,1,9,0,52428,1,2,6,3,0,0,1,3,2,1,0,52
8,0,4,2,999,0,3,6,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
